X,Y
6.656126142,8.119153535
5.553923717,6.679524767
4.214555847,4.443950281
5.89325326,6.676360265
4.88610503,6.468221682
6.683852257,8.442579369
4.855279052,4.444168999
5.650600689,6.398694765
5.735508446,6.84278535
6.593266406,6.997983093
6.544598724,7.632183851
5.601472008,6.596931913
4.799033974,5.541825024
6.942324421,7.102643092
4.677025283,4.952296953
6.380255335,7.367875783
8.079671948,8.315904506
6.319184958,6.452588452
7.013137225,6.89390646
7.351560566,8.529363066
5.581306392,5.799644418
5.087498229,6.266579972
5.390264781,6.976386424
4.979753299,5.442680892
6.744877912,6.949641825
7.007430057,7.737717757
6.442804942,6.474317181
7.10204254,7.813807354
6.026365305,7.411237356
6.403230254,7.104268746
5.959879936,6.538720037
5.632272276,7.05172829
5.113767013,6.186436642
6.944000745,7.262539008
5.986269737,6.579049435
6.405361606,7.504107687
5.887083572,7.182957052
6.50324524,8.08144084
5.282361173,5.004377311
4.225908504,5.072063431
6.50623638,7.34093775
5.946832955,6.898098419
6.167718869,7.335361171
5.462310427,7.420798465
5.821155473,7.683073597
4.10975185,4.787551857
4.615322502,4.47312749
7.100359693,7.65584344
4.853915323,7.004828124
6.521405865,7.401701178
5.454563557,5.980247035
7.720083676,8.738545646
5.701564531,6.702588667
5.371315818,6.484832101
5.731351748,5.863429484
5.401244989,5.944683915
6.586393238,6.505954845
5.474274374,6.662663049
4.535132861,5.162267776
4.430212609,5.705471308
6.213743154,7.361832381
6.387836386,6.506218724
6.200056262,7.882798306
5.950789824,6.621950125
7.0975518,8.438091663
8.322459083,8.746397567
4.462588888,6.217060015
6.23951283,7.131497679
7.382865675,8.255118255
3.168122052,4.11412831
6.32603272,7.071362324
5.285324374,6.098399852
6.277835942,7.34618031
6.844360319,8.433690952
4.594740732,4.262819647
5.41877394,6.948924296
6.039719006,6.65168723
7.948178224,8.838561326
6.720410564,7.895449085
5.721125813,6.285098544
5.588597154,6.532748928
5.996925306,6.74060471
7.182138943,7.75188982
6.70324414,6.991179964
7.064258676,7.798251654
6.887014935,8.167269173
4.915438108,6.213739739
6.113497003,6.856264888
7.945036537,8.905263462
7.414430838,8.099279565
6.425096499,6.986659291
5.8017729,6.512917773
4.629025353,6.061781546
4.980563455,5.95757521
5.9800893,6.300701769
6.711643856,7.281903824
6.629983638,8.075387064
5.404255544,6.796024543
6.12851796,7.343377933
6.432227088,7.216337855
6.265431226,7.383818565
5.934517307,6.694333201
8.790103156,10.25782505
6.951759056,7.221012411
5.170880845,5.982233254
6.670988161,7.484151185
6.957645224,8.148467748
6.593905647,7.503276252
5.500626509,6.824187852
6.855729968,8.124930373
6.492136993,8.007016953
5.735450571,6.403336143
7.659623379,9.035837074
7.193667843,8.966714418
6.245042463,6.915200668
5.867997882,6.544678081
5.889611008,7.10067951
5.772916917,6.743272787
4.647750696,5.384468734
5.874293441,6.68630608
6.208775449,8.662333076
4.652370167,6.216598046
5.593053896,7.975529775
7.689650955,9.027641977
6.923613261,7.913906388
4.796459951,6.0846405
5.498930355,6.826388528
4.846593246,6.103509542
4.611299745,6.296578777
4.880908677,6.348759101
5.346150911,6.552955913
6.067357644,6.189013258
6.398593758,7.658917218
5.206192948,5.481748847
6.52172908,7.609360593
5.544578092,6.608124377
6.154739951,7.393306395
4.04731129,5.288633599
4.729253464,6.408024336
5.183414876,6.515821335
5.51091918,6.342320256
5.624526664,6.819122516
5.928378211,6.530375504
6.48828201,8.165154228
6.017585857,7.211088218
7.957584816,8.715105023
6.122030759,7.334928788
4.143618958,4.117719539
6.94612277,9.022085689
5.93004656,6.759679648
5.377178592,6.254349616
8.159299111,9.679496798
5.358284193,6.660191877
4.378390661,5.634714968
6.878297251,8.032002906
7.939214807,9.652882737
5.816513629,5.977110891
5.713395445,6.550115879
6.437886288,7.762609371
6.658050655,7.225493853
6.882674959,8.134258504
5.898067862,6.258280565
5.567516793,7.008542987
5.221059455,6.607347387
5.165333622,6.00302412
4.720726016,5.852693003
5.773439254,6.52667451
5.699415376,6.256244527
6.452899029,7.21871197
6.34427741,8.798014464
5.59164805,5.982752986
7.144269386,7.393384982
5.79376821,6.452477303
5.394849365,5.766629261
5.415159853,5.764334874
4.354228863,6.350782921
5.236520929,5.687774796
3.307034735,3.970173759
6.460886126,8.001025291
6.893288027,7.111996411
7.548045795,8.66321488
6.266734222,7.330294259
5.781356952,6.87431283
4.783894215,5.57814319
8.704080591,9.945225727
6.018943163,7.16861613
6.345857219,7.928122296
6.838122115,8.286663833
5.435285205,6.456785205
8.771827049,9.564293358
5.029115728,4.903357156
6.200435098,6.812537993
6.748865002,8.09894152
5.849864976,7.006633047
4.809432956,6.663917476
5.237994021,5.021566943
5.760616393,7.50688089
6.375658931,7.833447624
3.68015698,4.512798471
4.680674539,5.494111824
6.688471008,7.651446788
6.432035517,7.581397785
4.870813089,5.250549021
5.815835238,5.731752571
7.195302269,8.577378926
7.156481887,7.248394278
6.239569075,6.994012237
4.993711889,6.039800592
6.383195198,8.095597006
5.950516739,6.336679879
5.205653474,5.650823833
5.226858754,5.82676874
5.484592667,6.40933533
6.22324569,7.045895466
6.400843853,7.009593654
6.532433848,7.056027824
6.997291862,7.410525336
7.503429492,8.622950785
6.497399002,7.66005193
6.361512506,7.633146326
4.719173056,6.851528199
7.244116603,9.293977321
5.269873857,6.557431195
5.215917445,8.147825858
6.300296244,6.774683968
6.601205357,8.245155576
7.508533834,8.163078679
7.194828988,8.068007485
4.950633691,6.238030977
7.242969381,8.098224479
5.294091409,5.515020332
7.067685125,8.333067823
5.985291332,6.932371037
6.94926261,8.074239441
6.326551645,7.694222932
5.794088405,6.111886418
5.574582969,7.105756986
7.625392767,9.166061319
5.51128186,7.458578953
6.552331668,7.64426644
7.761322249,9.106885919
7.127910401,8.032951389
6.30298096,6.778169057
6.040762903,6.871929433
7.024790117,7.727469475
7.349561127,8.095371257
5.304793601,6.021625557
6.032829035,6.555743166
6.481634579,7.810323659
4.572265771,5.341184039
5.421402753,6.087589719
6.95341583,7.757910059
5.763096994,7.150623883
6.633014098,8.368212245
4.205549985,5.032527514
4.754125541,5.527060236
6.639264243,8.032852505
5.798968707,7.443022217
4.913445247,4.350935617
5.72519811,7.415976881
5.822853028,6.860220176
5.764439991,5.815789154
5.245499961,6.127044081
6.146070489,6.630146814
6.413723211,7.201367195
5.805325138,7.601593907
6.381586776,7.103152582
6.644341094,6.951955743
6.044747039,6.879531282
6.264146531,6.65925412
6.989053564,9.285561579
4.28472059,4.954255756
5.837971997,6.501097112
6.0432665,6.750338648
6.181617333,6.90999119
5.937955097,7.629939799
4.296791999,5.159921855
4.502249235,5.677205899
6.551377756,6.917573151
5.954550814,5.527770949
7.099402727,8.484218436
6.624691396,8.244080088
4.009719677,5.080514467
6.482706433,7.096978703
7.205463713,8.201726437
6.071485378,6.882915021
4.372564503,5.337379837
5.001259019,6.07961849
6.030353948,7.36472082
6.569800243,6.067631225
5.12436657,6.761167403
5.072023223,6.254081223
6.045542868,6.272113636
4.772851156,5.608449041
5.408361247,7.560626091
7.325075783,7.494136823
5.052820824,5.797457387
5.580987327,6.081611547
5.781193021,7.254619409
4.65459081,5.449336317
5.102841808,5.960008458
5.668970846,6.721395106
4.804715409,5.427041586
5.701523333,6.791773114
6.140757754,6.469144983
6.084244122,7.203116639
6.680308264,7.638312028
5.319776494,7.157440471
4.754620109,6.797904155
5.721150284,6.686629214
7.087805646,8.672916732
4.466564264,5.293715377
5.448409907,6.895470851
7.172767409,8.619879551
6.435532027,7.251554115
7.800520853,8.741728765
3.140144182,4.31308286
6.307171232,6.740011401
5.905880901,6.463646568
6.133887,7.443566531
7.645601376,9.415571423
6.702309229,6.896182514
6.212467187,6.957282455
6.437653522,7.209007585
5.616048477,6.787842943
5.534312406,6.708111553
6.897765029,7.541328336
4.199627926,5.968930104
6.234620724,7.589757428
5.844096894,6.710316585
5.010271505,5.769739834
7.376443688,8.358893336
6.279415673,7.612553321
8.808990442,10.52570829
6.845115934,8.580795351
5.587828858,6.208668993
6.363751337,7.959163059
7.063088569,7.87238775
3.869911215,4.63830096
6.944194318,7.524351889
8.216331463,9.907169393
6.468437102,7.568595518
5.872428169,6.318831604
6.091779612,6.034263711
6.344537482,7.700726947
5.822704503,7.144518797
6.255594366,6.980664189
4.573550622,6.122341915
7.560153172,8.962287277
5.663102613,6.396785528
6.080136224,7.310189812
8.750316448,9.232987056
6.816135051,8.665228601
6.475696213,8.271834955
6.383004334,6.486992609
6.377351309,7.258934205
5.718294275,6.836009536
5.780697526,7.321568282
4.920094724,6.313423718
5.292605726,7.00746301
6.292137664,7.853684065
6.574359464,7.689477538
7.297445142,7.858570017
6.706848302,7.415457106
4.724961161,5.689875475
6.579311529,7.643262884
5.128048196,7.001332229
6.732943925,7.287058861
3.255696988,4.294263436
4.707373023,5.627917902
6.363115846,7.338324852
5.988346655,7.526304327
7.279623817,8.30514134
3.912077901,4.163429454
5.689676108,7.848310621
5.597197499,6.409115263
4.794600766,6.432355225
3.879858308,4.714226438
5.504842413,5.854564814
6.579574169,9.054990952
7.270893068,8.176161854
6.12514881,6.621425059
6.590385612,7.250247301
4.155693215,5.641620863
4.819885786,6.003931618
5.265806908,5.878507451
5.789095557,6.304390355
6.718692449,8.238315119
6.57278338,6.980340405
6.519220015,8.700826735
5.502098638,5.58727186
5.007795726,5.529351529
7.171103245,8.090992476
7.8515515,8.650449046
8.597375241,9.672012055
5.469440562,5.812484722
6.637273138,7.414806369
5.701489251,6.901099974
2.432442426,3.914770867
6.112002169,7.057296673
6.766145684,7.1832519
4.885780543,6.265514753
5.91661784,7.217532549
6.670965651,6.918754403
6.391788556,6.76754445
6.275984741,7.449458847
6.965659959,8.650565867
6.677587674,7.926534828
4.743006182,5.243036491
6.205159307,7.261006032
4.52351635,5.014722833
4.535235559,5.543046717
5.005143331,6.121354847
4.978228379,5.804619475
6.316781601,7.650186903
6.876852783,7.858243373
5.550511324,6.134416026
4.926847867,5.346108402
4.4916337,6.115914696
5.195754862,6.270551192
5.357113511,5.890445225
6.310225489,6.736702271
6.365841013,7.045332154
6.522517024,7.520765195
7.616318865,8.309690601
6.991560519,8.006921945
6.795338438,7.804626346
6.775185733,7.398160763
6.308397559,7.279458034
4.423375511,5.631615819
7.261379412,8.430043561
6.838910552,7.994012937
5.143789939,6.539519812
6.083108688,6.777986784
6.419541881,7.954365698
6.970972782,7.723742882
7.153302583,7.291556301
5.019261252,6.793241432
5.257977394,6.65978776
4.909314602,5.699630289
7.175015238,7.685989982
4.623321214,5.600120323
5.935229001,5.944835049
6.9403767,7.803675633
4.093494785,5.153302088
5.892489188,7.455300861
5.663117113,6.735788288
7.230803171,7.606813533
4.506428494,5.583906303
5.871247245,7.307423663
6.031411776,7.625095316
5.957393763,7.187325742
8.317977676,9.134278364
6.443376243,5.961894176
6.576608785,8.285495623
5.896830151,6.764442812
7.33151126,9.452783716
6.773563171,7.210825622
4.206994231,5.967780567
6.562412313,7.761059967
6.940337748,8.908572338
4.841071171,6.233992807
6.006462911,6.896484639
7.073579262,7.405138895
6.034030013,7.161247874
5.797759955,6.194223286
6.940667566,7.845055219
4.82679718,5.84072727
4.916411156,6.392887767
5.698523147,7.637214583
5.678806445,7.495783057
7.258476279,9.410317936
3.514441462,5.213666221
5.105073805,5.56807262
6.430968275,6.150941835
5.194468233,5.209840282
3.590527023,5.415835339
6.786990621,7.706801762
4.670899152,5.612775463
7.062551084,7.77493892
7.318387663,7.574466127
7.477772518,8.756755083
6.82782155,8.317409806
5.739833209,6.505293175
4.797470623,5.276559339
5.595865076,6.053051309
6.326436624,7.21841144
5.823146378,7.446840673
6.953434592,7.239954837
4.913724736,6.443742991
6.802118517,7.853085973
5.06599919,5.795453219
5.362768479,6.321966247
5.603028978,5.500489416
6.529921784,7.123181629
4.449890787,4.51042457
5.919397558,7.515448898
6.331328225,7.350848543
4.591779055,7.008281469
5.450195429,6.854696757
5.861783166,7.752785052
6.536228914,8.380149683
4.02039985,4.577330352
7.792471089,8.399367598
5.610151374,7.367886333
5.682143532,7.132265804
6.511663878,7.254638071
4.456374192,5.942164668
6.060810725,7.874474954
7.032815586,7.573459249
4.243964871,5.110341937
6.285444224,7.657113672
7.078122409,8.358706675
8.28420244,9.415896674
6.088760769,6.024416101
6.081422208,7.332573526
7.520727557,8.460318069
6.505594319,7.079875304
5.33824031,6.569788699
7.538627876,8.843086769
6.512176049,7.686771088
4.860377812,6.163617044
5.434763612,5.994371584
8.656601717,10.19121694
6.374911951,7.297524181
5.430451407,6.299171034
4.897128071,5.248469826
6.223172254,6.320875951
6.852697279,7.723768094
5.360058599,6.241004966
5.220350728,6.055344213
4.914866916,6.765646563
5.075790331,5.409937841
7.090679045,7.500052745
5.341691177,6.444337225
6.362837902,6.862121542
5.550804738,6.382815343
6.049919342,7.941927168
7.512018838,8.33981103
6.346573521,7.227098102
5.447356672,6.474052677
4.805023898,6.080052405
6.100835695,6.894903884
5.008561511,6.558426286
6.624150456,6.569710485
7.894909201,9.55302573
6.055602474,7.17081936
6.259291928,7.52583362
6.149312845,7.557023782
7.6015792,9.167597692
5.574113306,6.493079592
4.818869339,6.101952795
6.629130721,7.751598874
6.049505717,7.20746141
6.196133272,7.015004307
5.757322085,7.42309415
5.653763961,6.478741007
6.557346793,8.075961508
6.893196358,7.503486729
4.765310965,6.355848557
4.163317672,4.78200816
4.788821086,5.615777154
6.231884683,7.176973276
7.076314335,8.316317547
5.911449568,5.928061102
5.909781386,6.8349579
6.557931918,7.933643167
6.302985328,7.364899983
7.913259963,8.865771545
7.819181404,9.414411695
5.705085859,7.388468225
5.11995493,7.143827903
7.227417121,8.636749183
5.245243363,7.033437924
6.750835928,8.463165162
5.994406546,6.854191112
4.909975121,6.170729625
5.199593963,5.377525187
3.957061116,4.879160627
4.796921112,6.073148703
6.008473095,6.5216059
6.525783046,7.746159337
5.826327268,6.786353787
6.513066319,6.415563374
5.587243898,6.890645971
4.806593124,5.954116438
5.02017169,5.805814465
4.214282913,4.984767076
5.934351443,6.449485199
7.7304693,8.156079549
5.406933171,6.440341403
6.216018414,7.114742771
6.249735044,6.146686716
3.639614035,4.791715085
5.469976416,5.931738823
5.561282282,6.967741825
5.955432771,6.503259443
5.849576168,7.647743069
5.178490174,6.973759278
4.388542097,4.418690706
6.478750852,7.256309941
6.070248476,5.921119406
4.942503472,6.337966951
6.550855042,8.049056218
7.09662472,8.27711669
7.580148924,8.004265381
6.723874542,8.054323072
7.174391893,7.236859412
7.982552369,8.825501884
6.358576367,7.264869862
5.862999851,6.539660145
5.352152691,6.443411781
4.572307015,4.604701216
6.742616554,8.133589811
8.675257818,8.722137053
7.046232346,8.18828397
6.97422237,7.969367361
7.452636397,8.28294768
5.877824303,6.816092771
5.58819098,5.883090613
5.608275209,7.142572932
5.224501193,5.777466136
7.958643856,9.618931006
6.701833939,6.634445191
6.464473981,6.624262434
7.081235041,8.589077501
5.151083605,5.838757329
5.594380166,5.697481198
7.272753593,9.433983233
4.874432506,5.580919788
5.525036114,6.228407929
6.472458873,8.001386874
3.419864075,4.767256642
6.570944918,7.970025369
6.531053699,8.091521771
7.598507978,8.513764315
5.720491362,6.686248439
6.478256876,7.955438288
6.489077837,7.452417222
5.816589326,6.886115522
6.755669145,6.875381794
6.380802239,7.547677959
5.234134573,7.624437621
5.127422736,6.565826284
6.156997508,7.065053346
6.177924884,7.131250498
4.566754535,6.23969458
5.49852191,6.173679233
7.555072797,8.55478497
6.292909529,7.474866383
6.34943432,7.268929672
3.62459846,3.516891852
5.299904271,7.789433739
7.224354727,8.413765159
5.197236628,6.401689458
6.280308594,7.516237103
6.349810189,6.741660498
6.058946301,7.789774471
6.322072502,7.019129318
8.750793138,9.334427497
6.493911976,8.551906901
4.628611259,5.999584246
8.037042639,8.876160394
7.03092179,8.074859002
4.719782699,6.774695355
6.384849083,8.208901444
5.550482049,6.134038732
6.066706191,7.005873018
6.069382562,6.301385392
6.027328526,7.068142837
5.714645373,6.95283571
3.444742841,3.852883843
6.722776092,8.731902333
6.830389291,7.089360593
5.080702871,6.237658534
7.047362712,7.459834536
6.3268894,7.397969198
6.090870079,6.782523357
7.083444,7.84840782
5.859701056,7.020643348
7.71614752,9.504627579
6.271460372,6.334369051
4.703989206,5.175473005
6.121833361,7.790767997
5.816068652,6.979627884
6.174357943,7.912174549
6.713583736,7.672404603
6.278703411,7.418321693
6.366164519,7.509403876
6.071877669,7.451102324
4.895435141,6.660515822
5.542066697,6.235186358
6.523478879,8.4937599
6.700558003,7.741691064
5.76487407,6.644745237
7.027160793,7.812403847
7.044713214,7.834447672
5.743263672,5.669947464
8.289541356,9.045913267
5.428544298,7.202111149
3.580855384,3.255202383
6.406628123,7.28884195
5.236032755,6.194257549
6.478152542,7.465822243
5.702908562,7.345489994
5.543422939,5.78879484
6.340340451,7.449566238
5.633376185,5.608191442
6.829771748,7.848261968
5.79032601,7.271588237
7.49859489,7.069455313
6.738456848,7.631573309
4.765206567,6.106659939
6.550728527,6.755905018
7.482680112,8.12230911
5.409818272,6.011291831
6.547394676,7.382610021
5.599911732,6.575560824
5.149202502,5.823196012
5.898200128,7.150149735
7.930095688,9.241269296
5.610756509,6.813242697
6.310094842,7.144745742
7.110950698,8.010031456
5.567943219,6.436399521
6.413494034,7.130335107
6.684967124,6.837643396
5.210949132,6.419511313
6.681010234,8.937693454
7.127432908,7.604117084
6.300792064,8.181991371
6.513366716,8.287434899
5.925339757,6.624989809
7.117133133,7.355909607
4.62988565,4.884237627
5.583533647,6.382103381
5.724815772,7.734549078
6.322293895,6.79455251
4.613682027,5.089060114
6.704918976,7.230149392
4.922379112,6.771293119
6.32830284,7.865957766
6.923994856,9.09123657
6.011564979,7.472701203
3.699152383,4.474604637
6.070804348,6.84996617
4.198965216,4.695639161
6.125784483,7.422761531
6.215726619,7.523071314
6.71930526,8.252220615
6.407192469,7.576636012
5.716476293,6.495520762
4.416482416,5.400314428
7.013788107,7.37591795
7.002394396,7.087461891
6.898211542,7.882742428
5.997430217,6.189246786
4.980862914,6.246309133
6.234677972,7.605417621
5.905669092,5.728216893
6.081258025,7.004296092
5.508729882,5.968903271
6.863356868,8.109489757
5.519291622,5.999857507
6.112086778,7.049018095
6.717965198,6.811992075
6.752329353,8.688775383
5.913472526,8.099821408
7.005007521,8.679961012
4.828002999,5.125577314
6.604224129,7.713073231
4.821663695,5.891712539
6.40922718,7.638113225
8.326681776,8.351866152
6.614171511,8.088148919
6.352490532,7.942943638
5.722113942,7.079772213
7.084724198,6.418796425
6.051718643,6.534499678
6.47997439,7.39141855
5.639274895,6.473317291
6.638751239,8.110536529
5.29042022,6.329022558
5.738040598,6.476152897
4.58937924,5.98894058
6.08700255,7.12473757
5.310927098,6.450466954
5.231728457,5.871364864
7.052648214,7.937049457
4.364879895,5.784350511
5.724298423,7.38252617
6.177669315,6.261675795
6.292869642,8.04128693
6.567765476,7.209753743
5.699372543,6.549404967
5.225445002,6.296926036
4.545034514,5.39004482
5.062036126,5.588203868
6.2439016,6.996024195
6.535601822,7.574668335
3.997265439,5.61455079
6.394596596,7.388107232
6.931776122,7.367893711
5.963191771,8.409410646
5.597505434,6.470901742
7.805599546,9.643657563
5.551201926,5.432029472
5.453627435,6.576237506
5.950076368,6.859860036
6.995951889,7.089138099
7.230414572,8.327488844
5.802554123,7.67733104
5.706423666,7.182516807
6.08339602,6.916155325
5.616616501,6.914348104
7.253152311,8.238052322
7.394587817,9.664899216
5.195649563,5.8788169
5.713035548,6.464038374
7.010546405,7.469478028
5.781097175,6.356650951
6.672172834,7.338140376
4.402082063,6.827039721
4.611673995,5.970389096
7.373453952,7.437694267
7.329357497,8.175071013
6.772523482,8.311812484
4.506416761,5.666265432
5.534391674,6.153075077
4.47868075,4.748683312
5.800682897,7.347645399
5.429024866,5.793725894
6.499596494,7.218092365
5.665626586,6.832599888
5.660926219,7.35075082
5.551666409,6.52334722
5.047614903,6.552299306
6.424895667,7.008122167
5.686983274,6.626456375
7.583189671,8.449903629
7.44891246,8.59493007
5.885495694,6.93642707
4.85843722,5.691201611
7.345922139,8.108406672
7.016845646,8.302930916
5.525947112,6.996916764
7.145697828,8.37801325
5.097158199,5.654235683
3.470518713,3.271063282
5.681484727,7.235660895
4.831308783,6.471133132
7.755916366,9.578367118
7.908067166,9.101859716
7.856367118,9.299681535
5.842646363,7.69464742
6.216644823,6.956382904
4.584646258,5.819492366
5.385318811,7.039749196
7.802009155,8.572547002
6.366723469,6.971027788
9.125105806,11.13347566
7.123842827,9.094366011
6.122437075,7.365273158
6.759129342,6.975508736
5.755845785,6.968540975
6.694468667,7.61046377
6.909184093,7.60151677
6.968878752,8.472397784
6.897048191,7.320493022
7.502407176,9.270382994
6.412726713,6.747814956
4.082387233,4.032879192
6.640726276,6.940463001
7.479636501,9.333684021
4.148867503,5.269845567
7.141181204,7.637549336
4.802665425,6.778440891
5.122190097,7.449824653
6.637719748,8.133950097
6.747303531,8.573074778
5.975366202,6.657173247
6.241359331,8.519689344
5.575450591,6.808591163
5.205028321,7.017668862
5.531803142,6.916294025
6.453618911,7.405100175
4.068660324,4.388802189
8.255700975,8.979761782
6.330440336,7.327536538
6.730148659,7.736845442
7.19151022,7.713526371
5.484595775,6.751778106
4.883325255,6.018710149
7.083764428,9.39352629
7.947603605,9.173156751
4.90407231,5.806438708
5.230949426,7.003846097
5.130556368,6.155908472
6.211786968,6.375418648
5.862201884,8.286868472
6.145659691,8.342654975
7.949580226,8.726385669
6.351668929,6.788491432
5.622561436,6.739321372
6.793524368,7.05165535
5.389317768,7.500112927
5.018453928,5.857559504
3.63924162,5.023546374
6.20605421,8.154822202
6.788327725,7.451640574
7.223972408,8.942667566
4.711375105,6.238687434
5.171190731,5.652335206
6.155249977,7.4189904
6.267329634,7.22053357
4.406515239,6.159869816
7.094454067,8.511148248
4.592354323,5.401511931
7.515978734,8.684559688
5.983636592,6.808982461
5.263145188,6.509971831
5.715286808,6.648683775
5.939927589,7.078217521
5.397185003,6.320441634
5.561952109,6.893251905
4.609664283,5.705849214
5.462744376,6.842325371
5.992982969,6.474303067
8.188751414,8.198957491
5.845255306,6.799964949
4.559362909,5.711259846
6.309338575,7.350704991
5.011853512,4.835319459
6.351641394,7.252021118
7.141299972,7.917271967
6.864157137,7.313234163
4.893762254,5.940232157
5.469358885,6.247884993
5.054407421,5.568059654
6.694924904,7.932452778
4.424718471,4.73041281
6.351767699,8.026222863
5.940292814,6.382283715
3.891863306,5.525980231
6.052832635,7.22916511
7.081495897,7.468839054
4.311417991,6.054408328
5.149790297,5.895406235
5.881903358,7.039105858
5.387578148,6.364623019
4.850460207,5.154284441
6.410192233,7.243502333
4.434284531,6.585457444
6.611998391,7.520772119
5.876234129,7.577531655
6.253236913,7.010257813
6.380109963,7.597165825
6.269772564,7.730397546
5.02439544,5.905073632
6.508321443,7.794901162
5.916640596,7.308361601
5.475224379,5.791704517
5.902547097,6.016903644
6.408349526,7.887014409
6.206961588,7.181545148
3.73988455,4.729470934
6.566583766,7.527908304
6.221390054,5.840542315
5.614186277,7.596970785
6.119864404,6.640020472
7.084397845,9.780713566
5.63389056,6.05950028
4.757833953,5.239390645
7.132921482,8.405303249
6.532682111,6.699036482
5.381925439,6.318750087
6.576721884,8.003636472
5.881640598,6.885235695
5.854793186,7.034495821
5.548046599,6.097264551
7.192441899,8.569747013
6.529638068,7.829491341
6.332009209,7.259669122
6.561609615,6.983249274
5.069948437,6.194457915
4.795432583,5.961045215
5.304818889,6.313596995
8.571314429,9.535641866
3.536882793,4.561691969
5.127959604,6.79067862
8.2184858,9.893128107
5.978180775,6.962286088
4.598680048,6.084495312
6.274427441,7.866765655
6.757188152,7.675205756
7.060503716,7.90410703
5.503626332,6.571487405
6.645640276,7.999646541
5.556600282,6.483030367
4.486614119,4.794137618
4.391605859,5.28935097
5.776882639,6.027978525
6.26620368,6.702819037
6.737705601,7.432272169
5.544274215,6.267433761
5.529531588,6.871750396
5.853225437,8.442291859
7.334172097,8.450010694
6.06835643,7.079011297
5.833121941,7.245148246
5.10017296,6.435086964
6.128881879,7.543997689
6.444907334,8.131294532
6.748082757,7.362152424
5.822810827,6.321160415
6.020816011,7.094232896
5.19137749,5.960408556
5.764378284,6.840269184
4.901712153,5.680255375
6.317310308,6.914044935
5.722032749,6.140115031
5.885547032,6.927055257
6.075778544,7.607705231
7.583149027,9.47879803
7.206457932,9.139460519
5.656513128,6.856562828
6.094440212,6.765531263
3.92535281,4.179355949
6.15964693,7.412654756
4.959557878,5.522682016
6.236628991,6.901452628
6.967646794,7.723643644
5.792728183,7.712135371
3.969712636,5.465178589
5.288148971,6.441992391
5.152454543,6.543864572
5.310872503,5.370654409
6.985320645,8.243346075
4.113152766,5.314782406
6.151361935,6.793574461
6.545984464,7.320555873
6.286893912,7.725424754
5.615150501,7.081591929
6.54318572,7.895745533
5.068762765,5.59498244
7.983685232,9.32122097
6.509095761,8.307231094
6.587229621,6.974022074
5.902302879,8.154539611
6.442815268,7.158420584
5.639164497,6.784109149
5.610006568,7.397364446
6.519193342,7.526985978
5.918475461,6.461509802
5.894404354,6.63809302
5.640444341,6.228277937
6.136629347,7.248778134
8.466041148,10.081847
5.841326116,6.837202986
7.857019381,8.883224517
6.162539244,8.01873186
5.094816416,5.428865302
6.525935828,7.208484145
6.586157156,6.877782063
4.825314865,4.937418346
7.842446331,8.72005332
5.226178743,6.298465592
7.635187485,8.67207612
5.437594011,8.020160757
6.178165417,7.154458396
6.269487037,7.142241112
6.227517266,8.12152252
7.09088179,8.013148294
7.544506764,8.333598882
5.894416477,6.704555512
4.891755542,5.211619679
6.553923769,7.13955957
6.196110451,6.893634818
4.210398069,4.91675683
4.089893132,5.767529102
6.876850356,6.869413623
7.298692922,8.913721091
4.467793706,5.951102276
6.070683603,6.845064545
6.033269092,7.155634847
5.760652362,6.464584658
7.160961822,8.57050055
5.837651786,6.715677444
6.528776477,7.131453745
4.957585692,5.43429661
6.762694313,6.871260453
6.405248116,8.094954443
6.837744037,7.481083656
6.24818221,7.159346696
5.643685041,6.072452098
7.059296018,8.326872896
5.49206243,6.244970734
5.792536388,7.446739511
5.74704842,6.623214526
7.225584365,8.380333588
3.459786617,5.111251247
7.756853994,9.222792243
6.719202066,7.088778083
4.585319024,6.550554779
6.231492302,7.050588959
6.486935476,7.405825317
4.701173535,5.690356962
5.228965303,5.530235051
6.948287246,7.530511059
4.211784641,5.159040495
7.649227128,8.64611765
5.225497716,6.128408018
6.482758158,8.053980643
6.07991845,5.892580774
7.27212048,7.747324901
6.116659334,6.975437701
7.036165496,8.09598715
3.934386239,5.308583231
6.224740157,8.53129022
5.160525089,5.850816353
6.475056512,7.622299457
5.856249686,7.195233557
5.320148294,5.660301051
4.926549448,6.335389101
7.544837241,9.068079356
6.629991536,7.247266253
6.386135552,6.51067016
7.126090907,7.831399778
5.849872529,7.388628716
6.310008654,7.582242924
6.165415785,7.337987246
7.095256052,7.034572722
6.479376394,7.119916523
5.190994868,6.217882876
6.699528592,7.374081751
6.794777761,7.472945081
5.723404061,6.736100491
5.671855961,6.704948517
6.939117194,7.502276681
5.314867962,6.260115556
4.941549283,5.917270172
6.025150588,6.908362408
5.886028155,6.590366044
6.536843533,7.155950696
6.219054884,6.831788562
7.169386152,9.355350843
6.33005057,7.492145234
6.374089662,8.34226112
4.08506366,4.804576336
5.388306302,6.763712567
6.264237533,7.703860216
6.568336269,7.077299808
5.330344989,6.06917485
6.311214125,7.810631471
4.53863835,5.178651629
5.557276043,5.619139941
6.614495074,7.578842027
7.392213328,8.754767041
6.85573385,6.76229056
5.903076931,7.01738991
5.513222539,5.795445001
4.836160058,6.154530767
6.177782456,7.125102739
5.501457238,5.784299349
5.143461747,5.963798204
5.482029061,7.668338813
